2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1;535,85,833,952,613,952,323,323,854,592,338,384,384,62,325,325,952,613,300,535,639,639,535,535,300,133,854,338,952,952,791,535,535,344,639,300,639,428,639,300,613,613,535,300,300,635,300,639,503,300,535,535,62,608,688,535,300,613,323,338,608,608,300,97,566,639,833,924,97,639,97,639,529,300,133,639,300,535,529,97,535,743,133,535,743,743,300,743,300,551,551,160,160,639,639,281,300,281,215,535,535,791,833,639,833,639,833,535,901,535,535,772,639,592,190,852,719,503,62,179,179,743,719,503,639,179,639,639,535,639,863,281,281,179,179,71,91,535,323,510,833,281,510,833,510,833,510,833,344,535,311,535,592,535,91,833,833,833,71,535,323,97,844,179,344,503,39,179,510,719,344,133,639,592,62,503,719,71,535,384,133,133,121,121,133,121,91,91,323,535,300,639,492,551,639,833,635,639,833,635,551,639,833,639,639,639,300,833,639,639,639,639,639,639,323,639,639,71,535,300,97,91,664,344,133,639,71,91,62,133,639,97,743,97,97,71,97,71,510,71,833,71,635,635,535,592,503,62,535,833,833,510,300,833,833,71,71,91,91,71,133,3,71
2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,3,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1;136,582,136,582,136,582,136,582,136,582,582,160,136,582,215,160,160,160,160,215,160,160,215,215,160,215,160,773,121,136,136,136,136,582,136,582,136,136,136,136,582,160,160,136,582,136,136,136,444,663,136,136,582,541,194,547,121,136,582,349,349,121,529,317,317,634,924,136,582,444,663,444,663,773,444,663,444,663,444,663,444,663,773,215,773,92,529,215,3,529,136
1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1;533,733,717,108,30,733,30,336,533,733,733,336,533,717,554,554,554,1,366,108,108,733,1,15,336,733,1,108,733,6,533,533,533,533,533,533,6,1,6,554,554,554,336,336,533,533,863,503,533,863,503,863,503,533,533,863,503,863,503,1,533,533,503,336,33,336,336,336,336,863,503,33,733,733,733,6,336,336,336,533,733,336,503,503,503,503,503,1,863,503,863,503,366,733,733,863,503,1,863,503,6,863,503,733,863,503,554,366,366,733,554,733,30,6,554,108,1,863,503,336,733,868,868,863,503,503,863,503,1,863,503,336,533,30,108,533,671,671,733,3,1,366,725,733,733,366,725,533,336,533,533,533,725,3,733,1,503,503,791,3,791,863,503,3,791,3,791,791,503,503,503,733,503,533,554,6,554,533,6,30,6,868,503,503,863,503,503,863,503,1,1,733,1,6,6,1,733,733,336,503,503,108,503,503,863,503,503,503,503,868,76,503,503,503,503,503,503,503,503,554,733,30,868,733,733,733,179,136,366,733,108,6,503,733,503,336,336,533,336,6,671,366,503,366,1,586,1,336,336,336,6,336,733,1,336
1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,3,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4;632,361,847,847,847,847,847,847,847,494,847,494,268,847,632,268,847,847,847,847,632,847,847,847,847,632,632,847,847,847,632,847,847,632,847,847,847,847,847,847,25,847,847,847,847,632,847,494,847,632,68,847,632,847,632,632,847,847,847,494,630,847,847,847,527,527,847,527,494,847,527,847,847,847,847,494,632,847,494,847,847,847,847,847,847,847,847,847,847,208,586,630,208,494,630,847,847,847,494,630,847,630,847,847,847,847,68,208,847,630,527,361,281,847,847,630,208,68,847,847,630,527,494,847,847,68,847,160,494,494,68,847,68,847,632,630,494,494,630,847,847,847,68,847,494,68,847,68,847,68,847,847,847,847,847,847,847,847,847,847,68,847,847,630,847,68,847,847,847,68,847,847,68,847,632,68,847,68,847,648,648,648,847,494,630,847,847,847,847,68,494,630,847,839,839,991,68,847,630,630,161,161,161,161,161,281,527,494,630,847,847,847,847,68,847,847,847,839,632,632,847,68,494,847,68,847,68,847,68,847,847,659,847,847,847,847,847,68,847,68,847,494,630,68,847,68,847,847,847,847,847,289,289,847,68,289,847,289,289,847,847,208,494,161,208,630,268,268,494,289,847,25,847,847,268,847,527,847,630,25,979,847,979,847,527,630,847,847,630,847,630,3,3,630,630,630,630,527,630,751,630,25,659,281,847
1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,1,1,1,1,2,3,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,2,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,3,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,4,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1;314,473,357,357,127,357,67,46,67,46,127,67,46,169,167,31,169,869,357,869,473,127,202,78,3,791,169,473,869,913,357,233,67,46,67,46,869,869,869,869,202,127,127,869,473,473,127,127,357,766,127,127,127,357,66,357,766,603,869,169,417,791,357,473,473,869,869,766,357,127,791,127,127,127,67,46,67,46,67,46,67,46,233,46,357,417,46,167,357,417,167,169,169,167,574,587,167,167,649,587,169,169,649,233,169,233,417,67,169,127,46,169,202,587,169,169,169,169,473,587,649,169,473,417,473,357,357,357,417,417,357,167,134,169,473,357,169,169,357,417,357,603,603,169,169,913,167,169,169,233,233,169,169,233,169,233,233,357,357,357,357,169,357,169,357,169,233,169,473,357,357,127,31,169,473,913,357,169,558,913,357,603,558,603,169,417,357,608,357,766,167,587,603,603,112,134,134,813,813,357,357,417,134,357,357,766,357,766,233,357,134,587,233,587,357,417,127,869,31,233,202,913,473,357,913,357,31,268,169,913,473,913,31,357,473,473,357,473,357,766,869,92,67,46,649,473,357,913,92,67,46,67,46,67,46,67,46,417,67,46,333,333,67,46,127,67,46,603,31,417,127,417,31,127,473,473,417,67,46,105,127,202,763,3,791,791,202,791,417,127,783,783,127,67,46,791,92,473,92,210,913,473,357,869,869,3,233,357,869,357,766,869,766,314,327,67,202,46,949,949,233,783,233,791,791,417,3,869,869,314,169,869,357,127,127,949,649,869,869,913,869,233,950,233,314,233,232,127,3,127,791,869,869,314,233,314,233,113,314,3,3,314,113,314,913,357,267,267,950,233,869,314,113,869,314,113,314,113,233,869,233,869,869,913,202,113,913,913,722,575,473,417,949,127,127,913,576,557,869,113,127,113,113,113,127,357,357,357,127,233,113,113,314,113,113,113,314,233,869,127,357,314,169,473,233,357,357,127,314,357,417,113,113,127,357,869,127,649,268,127,127,127,127,127,268,766,722,357,766,169,869,869,869,949,869,529,529,766,529,949,357,357,169,473,913,357,169,473,913,357,949,169,473,913,357,233,649,169,913,357,913,913,417,417,766,417,417,417,417,869,766,869,869,913,869,766,169,417,791,949,127,766,766,869,357,649,357,473,649,127,649,473,233,791,791,913,766,791,791,105,233,357,766,357,105,603,105,791,233,522,233,440,169,913,357,690,869,766,869,127,233,169,473,913,357,473,473,473,233,603,440,766,766,46,603,67,46,869,67,46,869,233,783,67,46,869,357,766,357,357,869,791,357,766,357,766,167,587,268,783,230,869,766,869,813,791,869,813,869,791,791,791,869,869,869,913,233,869,913,426,649,949,473,357,869,869,869,869,766,357,587,869,233,869,233,426,949,869,233,869,869,233,869,113,869,869,913,949,949,202,3
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;578,578,873,172,578,651,651,578,651,578,158,356,927,651,185,651,651,185,158,148,158,651,185,651,185,651,185,651,185,278,158,651,158,587,578,148,185,578,578,348,158,278,578,651,148,158,278,278,934,158,158,578,158,158,610,927,716,148,158,578,578,578,436,148,148,927,158,158,158,578,578,158,578,578,578,578,158,927,158,148,934,651,873,697,268,158,268,927,927,148,148,148,158,927,927,158,158,186,581,581,581,581,927,148,651,651,873,873
1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,5,1,1,1,1,5,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,2,1,1,1,1,3,1,5,1,2,1,3,1,1,1,2,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,1,1,2,1,1,2,1,1,1,1,2,1,4,1,1,3,3,1,1,1,1,1,1,3,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,4,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,4,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,4,4,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,3,1,1,1,1,3,1,3,1,3,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,5,1,4,2,1,1,1,1,2,1,1,1,1,1,1,5,2,5,1,5,1,3,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,2,4,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,2,2,1,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2;766,169,169,169,169,574,587,574,417,357,763,357,763,574,587,574,587,169,169,169,913,31,357,169,417,257,3,701,53,766,169,766,53,169,473,913,357,53,744,53,31,53,169,473,913,357,766,760,574,587,53,417,53,53,53,31,31,169,913,357,31,766,357,766,766,169,766,766,53,357,169,169,53,169,169,913,357,53,53,357,574,587,574,587,587,766,766,417,169,913,357,169,78,261,169,913,357,169,169,357,766,53,3,603,169,603,766,913,473,417,210,357,169,169,169,169,766,53,3,603,417,766,766,766,417,384,417,169,766,587,587,417,417,53,587,587,169,587,587,53,417,357,53,587,169,357,587,357,357,357,295,295,417,357,587,295,53,587,587,357,587,587,91,31,587,31,105,417,417,357,417,587,357,31,31,363,448,587,121,417,417,417,417,31,417,417,587,357,210,169,913,169,766,766,587,587,783,744,31,31,744,744,105,357,105,31,744,257,913,731,357,766,417,731,31,791,127,31,791,127,241,31,53,587,472,448,473,357,766,766,731,791,913,731,357,791,31,791,766,766,766,791,791,417,417,791,417,791,731,766,31,295,31,731,791,791,731,53,31,53,731,53,53,731,731,53,53,53,31,791,127,127,417,53,53,574,53,3,603,649,31,53,791,417,417,127,127,127,731,731,731,791,127,417,417,127,731,731,791,357,766,417,417,417,791,417,53,3,603,890,791,791,31,791,791,791,791,791,357,791,791,791,766,766,791,417,417,417,890,127,791,53,53,791,791,791,791,791,791,791,127,417,357,417,417,295,791,791,949,357,357,766,766,417,417,417,890,357,766,417,766,731,766,791,417,791,417,417,53,357,766,295,357,766,791,791,791,587,791,53,649,587,783,169,649,649,649,649,649,766,169,731,913,357,169,731,913,357,357,357,649,210,949,357,791,791,417,791,417,417,783,649,587,783,587,783,587,783,783,649,587,783,791,791,791,357,169,731,913,357,783,791,783,791,783,169,731,913,357,731,783,121,53,783,783,121,417,53,783,417,783,783,417,53,417,417,417,417,417,417,53,357,53,357,261,436,169,783,53,53,417,417,731,731,731,731,731,731,731,587,731,731,417,783,169,783,731,731,417,169,731,169,169,417,417,417,731,357,731,731,791,587,587,587,169,31,766,169,913,587,731,913,417,949,357,731,731,31,766,169,731,913,357,169,731,913,357,587,731,169,731,913,357,587,791,791,791,587,53,169,731,913,357,53,53,587,53,731,731,731,417,53,357,357,791,587,357,766,603,357,766,913,357,791,766,31,766,53,53,53,53,53,417,890,417,890,766,53,731,731,53,766,791,783,783,417,551,357,547,551,417,551,357,357,357,773,417,357,215,160,357,357,127,766,357,215,160,357,731,913,731,357,240,913,731,357,731,127,127,649,649,890,127,731,985,417,357,417,357,357,766,766,53,127,127,215,160,417,357,160,357,384,384,417,417,949,357,363,363,766,357,384,384,357,384,949,731,31,791,731,949,31,31,791,791,417,417,731,975,31,31,417,913,357,766,791,31,791,105,766,357,766,363,975,53,317,357,766,975,791,913,722,169,426,169,731,890,913,357,731,357,766,473,731,357,233,169,426,169,731,913,357,949,913,731,357,384,62,731,766,949,169,169,913,949,127,368,295,949,649,295,766,766,791,744,766,766,169,766,169,913,766,791,890,53,53,53,766,53,766,791,949,426,603,949,766,744,53,766,169,169,31,791,426,949,169,731,913,357,791,766,473,53,975,473,791,791,426,31,791,791,426,949,31,791,791,215,333,766,949,357,295,791,31,791,949,76,522,522,975,53,53,791,53,169,731,53,31,791,890,127,31,791,233,791,791,766,766,731,357,426,357,791,791,53,417,985,169,913,744,766,791,53,766,53,731,731,766,744,949,53,705,53,368,731,368,53,53,791,791,53,426,53,368,731,949,731,949,949,426,426,53,791,53,53,791,731,169,913,949,417,731,731,731,791,791,791,417,791,791,791,791,121,53,53,53,53,53,53,53,53,949,472,3,3,169,913,169,913
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;492,978,774,492,978,978,492,978,282,282,492,978,978,492,978,774,492,978,774,978,978,978,282,978,978,978,978,978,978,978,978,978,978,978,492,978,978,978,978,978,492,978,978,978,978,492,978,978,978,978,978,978,978,978,978,978,978,978,282,282,978,282,978,978,978,282,774,978,492,492,492,774,774,978,978,978,774,978,774,978,774,774,774,774,740,774,740,978,774,774,774,774,978,492,774,978,978,492,774,774,978,978,774,978,978,774,978,978,978,978,978,492,978,774,774,774,774,774,774,282,774,492,190,282,774,978,774,978,429,429,978,774,774,282
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;318,457,753,442,442,442,5,5,5,457,457,5,5,5,5,5,442,937,937,318,318,318,442,5,5,442,5,318,318,5,318,318,5,5,318,5,318,318,5,318,318,442,861,442,442,442,442,442,5,5,937,5,5,5,849,849,442,442,5,442,442,442,5,442,5,5,937,5,5,5,5,318,318,318,318,442,5,442,5,5,457,442,318,318,318,5,5
3,3,2,2,2,2,2,4,1,3,2,2,1,1,1,1,4,3,1,1,3,3,1,2,4,3,3,1,2,4,5,3,1,1,5,3,1,1,1,2,1,3,3,3,4,3,3,3,3,2,2,2,2,1,1,1,2,2,1,3,5,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,5,1,1,1,1,1,1,1,3,1,2,1,3,2,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,2,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1;408,379,913,648,913,831,354,913,126,913,255,913,913,978,237,913,746,347,913,361,913,308,382,913,645,913,510,913,913,913,913,233,623,322,913,944,47,799,913,913,913,723,913,407,584,506,913,913,940,913,916,528,913,804,872,913,171,872,913,171,913,143,913,83,561,913,741,470,549,195,162,913,32,913,429,913,913,307,401,778,913,471,871,607,913,913,913,913,677,913,913,569,913,736,461,369,913,880,913,33,75,913,972,209,953,913,781,403,947,913,1003,211,913,661,325,913,844,913,204,913,490,913,913,465,744,913,913,808,913,43,913,913,913,39,559,494,305,165,219,913,433,177,497,913,913,913,913,913,169,169,913,169,473,913,473,233,169,913,473,233,357,473,473,473,169,473,357,169,473,913,233,357,473,913,947,947,31,947,947,169,913,357,473,947,473,233,169,913,357,947,473,947,947,233,169,913,947,913,169,947,473,947,473,913,169,169,913,357,947,233,913,947,169,913,947,233,233,913,947,169,473,913,947,473,169,473,169,169,169,947,947,947,233,473,357,233,169,913,169,913,913,233,913,913,913,913,913,233,913,913,947,473,233,169,233,233
1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,3,3,1,1,1,3,2,2,2,2,1,2,1,1,1,3,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;913,744,744,417,417,744,766,766,518,649,766,357,473,744,167,587,587,134,744,417,744,766,134,112,473,744,134,134,417,417,257,473,649,744,417,210,62,417,417,744,134,210,127,127,744,127,112,169,744,417,134,913,357,127,357,357,744,744,516,744,417,766,649,134,744,127,127,744,766,127,744,744,744,357,744,744,744,444,766,744,744,744,357,766,744,766,357,53,53,451,909,451,357,744,744,451,766,134,417,744,744,167,134,357,127,417,909,357,766,357,744,53,31,357,744,744,744,649,744,53,134,744,744,744,744,134,744,53,53,744,134,744,167,167,357,357,744,744,744,744,134,473,357,417,127,134,744,744,134,766,744,744,744,744,744,744,134,134,744,744,744,167,744,167,167,744,744,167,744,112,744,744,134,744,744,744,744,134,167,744,744,31,31,744,31,744,744,134,744,744,127,744,167,744,744,744,744,357,744,134,744,169,53,112,444,744,112,444,744,791,167,744,744,744,134,31,744,744,417,357,649,417,766,134,766,134,649,744,722,357,744,722,357,909,62,417,744,722,357,722,357,444,744,444,744,722,357,744,766,134,744,744,587,766,587,134,587,134,587,587,587,357,167,518,744,112,134,444,744,744,167,744,744,444,744,134,417,417,444,744,444,744,257,744,985,744,744,448,587,985,134,783,587,783,587,587,783,587,167,518,357,587,783,587,783,783,649,587,744,587,587,134,783,744,722,357,783,783,719,719,357,127,587,444,744,766,587,766,744,134,134,766,134,744,357,357,518,744,518,766,587,134,744,744,587,444,744,744,134,722,357,357,722,722,357,357,233,233,134,134,587,766,587,134,417,357,744,766,399,127,417,518,357,722,357,134,744,766,134,766,134,518,518,949,649,134,766,766,722,357,426,53,766,357,357,744,314,722,744,766,134,744,722,744,766,722,473,722,473,473,357,766,722,134,766,134,53,53,722,53,649,649,722,357,357,134,587,722,722,766,357,744,357,766,766,134,766,134,134,649,134,134,134,426,134,134,134,134
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1;766,417,766,587,587,587,766,603,766,603,603,603,417,417,257,985,603,603,603,586,603,257,257,257,257,257,257,169,985,603,649,603,417,985,417,417,91,766,91,603,649,127,127,257,257,766,603,985,649,417,649,649,649,169,766,169,649,417,417,417,909,766,649,766,417,649,649,649,603,603,257,417,649,603,603,766,603,169,603,257,417,603,257,603,649,603,53,603,417,167,357,53,603,357,53,603,603,603,603,603,603,357,603,603,909,105,105,603,603,603,909,909,909,603,649,603,417,417,112,603,603,649,766,417,603,417,952,766,603,587,766,112,985,985,295,985,75,649,314,105,649,105,105,603,127,603,603,257,603,417,169,169,169,949,105,53,357,913,649,603,603,766,169,233,233,649,417,603,295,766,603,127,127,603,529,949,384,127,985,473,357,603,603,766,314,649,127,522,522,766,314,314,522,522,522,603,522,522,522,522,603,766,949,766,766,766,603,949,314,314,314,314,603,766,314,603,257,603,722,766,603,722,766,110,110,766,603,522,522,766,766,522,766,603,766
