2,2,1,1,2,2,2,2,2,3,2,2,1,1,3,3,3,2,3,2,2,1,2,2,3,4,3,5,4,4,2,4,5,5,5,5,5;133,355,68,355,355,355,130,369,68,67,130,355,68,355,77,2,133,130,355,133,355,133,355,355,80,68,130,355,68,80,130,133,130,355,130,355,133,130,355,68,355,133,355,133,6,696,574,72,7,55,980,715,55,111,1,9,47,55,9,47,55,444,666,9,55,444,1060,9,68,55,444,68,355,1082,72,244,637,9,47,55,1054,1187,351,55,1054,218,1,9,55,1054,8,1,351,55,618,6,1,7,715,55,8,41
2,1,4,1,1,3,2,1,1,3,3,2,2,3,4,2,2,3,2;3,155,273,86,325,97,273,97,1,97,524,1,301,1,35,10,19,207,18,97,273,1,26,25,25,195,4,77,2,77,120,273,1,19,18,35,972,25,126,273,10,207
2,4,4,2,1,1,2,3,3,3,3,1,2,1,3,3,3,2,2,2,3;130,164,200,315,164,11,315,72,164,11,315,72,40,466,200,475,130,207,196,466,218,6,790,130,57,433,130,155,455,208,72,787,130,702,164,820,202,158,305,164,563,3,137,787,130,130,57,590,2,847
3,5,4,3,4,5,3,4,4,3,2,4,5,2;63,2,85,200,454,2,369,460,77,2,449,181,2,181,627,63,77,2,627,135,2,130,76,627,513,141,1,63,10,221,141,60,1002,141,1,1,150,85,469,130,737,513,76,1,4,148,10,101,130,9,48
5,4,3,2,2,1,2,3,3,3,1,1,3,1,1,3,2,1,1,1,2,4,2,2,2,2,2,2,2,3,2,3,1,1,2,1,3,3,1,2,2,2,2,3,3,2,3,2,3,4,4,3,2,3,4,3,3,5;7,2,304,280,127,7,2,304,127,2,304,127,2,304,14,19,2,321,105,7,2,304,2,105,127,77,2,127,2,2,63,2,105,342,342,9,2,1,200,304,2,2,2,2,304,63,2,130,105,2,432,2,432,2,446,2,451,2,432,388,342,2,432,2,304,105,2,105,450,304,105,2,454,1051,230,6,4,101,287,14,287,282,287,9,10,203,6,2,105,2,196,2,58,105,2,130,105,2,432,203,9,130,77,2,454,2,130,2,432,304,105,342,101,130,815,157,835,105,157,105,2,432,105,2,432,446,463,157,2,130,2,432,130,342,77,2,130,219
3,5,3,3,3,5,3,3,2,2,4,3,3,2,3,3,4,3,4,3,4,2,3,3,2,3,3,3;285,5,284,19,476,164,434,283,5,581,1,175,476,5,175,5,404,537,606,5,581,1,285,130,284,25,40,130,127,57,285,284,285,35,356,284,596,198,476,366,35,106,342,130,2,97,57,130,5,158,2,117,57,134,130,6,18,156,77,222,5,14,130,1,262,7,131,1,88,1,13,223,1,1,105,564,1,977,1078,373,1,14,111,1,86,146,1
3,1,3,3,1,1,1,1,1,5,4,2,1,2,3,1,3,1,2,1,3,3,1,5,1,3,4,2,3,3,3,1,2,1,1,1,2,2,1,2,2,2,1,2,1,3,2,2,2,1,1,1,1,2,2,2,2,2,3,2,1,3,3,3,1,1,1,1,2,2,2,1,1,1;17,164,196,14,207,164,242,164,5,196,14,6,6,6,5,206,17,207,5,196,206,291,164,118,14,5,14,3,273,200,169,273,14,191,25,126,14,466,112,19,7,5,6,14,520,571,158,358,164,196,543,283,6,14,5,617,14,520,5,84,19,164,5,6,158,206,40,5,206,207,5,207,248,39,158,520,5,248,175,745,984,164,155,169,19,84,418,349,14,206,14,155,14,595,5,207,5,953,6,14,401,164,5,5,14,14,146,14,146,5,6,374,5,14,745,14,5,212,19,39,5,19,5,39,14,146,169,14,146,169,155,6,666,14,5,358,14,260,5,158,898,358,14
3,3,4,1,3,3,1,2,3,3,3,3,3,2;206,164,196,156,2,280,156,77,2,280,63,63,835,105,157,2,835,40,2,28,156,2,280,157,2,280,63,191,304,191,146,19,2,245,627,2,62
3,5,2,5,3,2,5,4,2,4,2,3,2,3,2,3,4,4,2,3,2,3,4,4,3,2,2,3,5,3,4,4,1,4,2,5,5,3,4,3,3,2,2,3,3,2,4,2,3,3,5,3,5,3,4,2,3,3,3,1,1,4,3,2,2,3,3,2,3,4,4,4,3,2,4,3,3,4,5,3,3,3,5,5,5,4,4,4,3,2,3,3;9,14,225,14,67,3,370,152,9,492,305,97,108,273,260,137,57,273,137,1,1,14,305,111,30,9,55,6,1,9,6,1,49,111,30,9,55,203,9,55,14,282,55,225,108,9,6,203,9,55,162,225,108,115,7,81,225,108,14,18,9,225,118,203,6,14,130,1,14,226,225,281,226,225,281,197,14,81,3,47,80,244,6,1,14,282,14,204,225,205,282,14,226,225,9,759,370,6,81,226,225,197,55,384,14,370,127,9,14,7,9,55,80,225,942,172,67,788,130,7,9,6,9,549,370,244,130,370,244,282,55,1,398,152,7,55,226,225,656,9,444,928,226,225,727,55,928,603,7,928,7,928,244,727,928,391,55,444,928,39,1,163,325,6,14,130,325,225,793,9,928,130,325,225,108,793,14,83,166,204,205,7,9,928,9,928,226,9,9,203,9,759,928,14,727,928,14,370,727,928,9,561,6,9,928,226,928,19,7,9,928,9,928,226,225,7,9,727,928,9,928,130,225,126,788,260,9,928,7,9,40,112,762,225,118,7,9,928,14,391,225,108,14,1104,928,130,225,9,47,928,9,130,226,226,225,205,9,226,225,108,625,7,163,14,108,182,9,47,55,928,225,47,226,225,324,14,1228,225,324,14,191,130,282,9,1228,928,9,47,47,928,130,9,47,788
3,3,3,1,1,4,2,2,3,2,3,1,2,2,1,2,1,2,3,2,3,4,3,3,3,3,4,2,5,3,2,1,3,2,4,3,4,2,1,3,2,2,3,2,2,2,2,3,2,3,3,3,1,3,2,2,1,2,2,3,2,1,2,3,4,3,3,3,3,3,2,2,3,2,3,2,2,3,4,2,2;206,706,5,206,706,5,134,4,1,1,1,1,2,312,134,277,1,1,134,134,1,20,10,1,1,301,134,1,301,1,319,1,1,25,1,1,301,1,1012,301,1,19,6,130,1012,1,206,706,5,380,277,1137,1,277,1092,1,1,1139,134,200,97,1,1,51,111,134,1,85,1,513,227,111,134,928,33,1,55,1,1,1,105,134,277,1,1,63,105,134,1,63,134,461,277,421,1,72,1,1,277,421,1,1,134,1,134,277,86,1,277,1,277,1,277,1,25,1,277,421,1,277,1,277,421,1,277,421,1,97,272,1,1,277,421,1,5,39,1,134,1,277,1,277,1,277,999,1,277,1,1,277,1,1,513,183,1,703,51,134,18,457,564,277,105,1,277,97,1,564,1,134,97,138,1,105,1,254,1,277,97,1,277,1,277,421,1,277,1,97,1,277,421,1,277,421,97,1,277,1,301,1
3,3,2,3,2,5,5,2,1,2,1;47,8,127,9,130,370,25,72,510,517,112,163,148,163,4,148,130,48,127,513,700,57,1208,213,197,356,35,106,106
1,1,2,4,3,3,3,2,2,3,4,2,4,3,5,3,4,4,4,4,2,4,4,4,2;4,134,4,22,63,101,22,134,4,219,516,4,345,22,4,101,130,4,123,4,62,4,123,341,4,560,66,544,4,822,4,66,822,544,4,123,341,4,10,101,815,1,4,101,815,4,1034,815,164,4,101,815,164,4,933,822,66,4,933,822,66,4,101,4,123,72,341,4,822,815,544,4,933,66,815,4,336
5,4,5,3,3,5,3,5,3,2,3,4;208,4,2,112,130,4,517,135,341,4,517,135,341,130,4,342,130,4,342,130,342,35,2,127,1,4,342,516,342,1056,126,130,360,4,342,62,77,62,342,35,130,4,35,341,487
2,2,2,3,4,1,3,3,3,3,2,2,3,3,5,3,2,5,4,2,1,4,4,3,2,4,3,3,2,5,3,4,4,3;9,146,9,49,130,6,9,130,19,9,10,19,5,1,294,130,1,294,130,1,9,222,1,9,130,6,9,130,9,130,9,130,5,7,9,8,203,9,130,5,6,9,130,8,9,8,208,684,86,130,1,203,9,130,6,294,1,5,1,130,324,6,9,405,130,6,9,163,5,86,1,1126,285,527,1,2,57,1,10,356,1,163,6,203,163,9,130,6,10,285,1,10,5,934,1,7,9,10,1,7,9,130
3,3,2,4,4,2,5,3,3,3,4,5,4,5,5,2,2,4,5,4,3,2,4,5,3,5,3,4,4,4;208,14,130,14,445,81,81,537,14,189,81,152,789,14,81,130,14,445,14,81,418,248,214,871,14,282,14,81,5,14,126,169,14,189,81,190,948,14,189,81,404,14,81,152,1263,14,445,81,248,1263,14,81,130,152,1263,1136,282,14,189,14,189,81,248,948,14,189,81,240,14,81,152,1117,164,5,196,14,741,14,445,81,1263,445,81,152,1117,1263,789,14,81,789,14,81,130,1,14,81,248,789,14,81,130,14,81,537,1117,14,189,81,904
2,3,3,1,1,2,2,2,1,3,2,1,2,1,1,2,2,3,2,3,2,2,3;14,335,14,190,5,17,175,5,106,106,362,106,14,5,362,106,295,779,356,106,5,106,106,362,106,3,14,14,472,362,106,107,362,106,155,273,295,5,196,14,189,14,3,130,155,70
2,2,2,3,3,2,1,3,2,2,3,2,5;14,1,769,70,14,30,14,285,497,14,631,1,191,112,1,163,14,984,14,632,33,1,167,14,5,14,349,1233,70,5,1154,335
5,5,5,4,3,5,3,4,3,3,3,4,1,5,2,2,1,3,3,3,3,5,2,2;1,98,130,97,183,1,4,130,22,183,461,117,97,57,1,128,461,127,183,264,105,183,128,461,292,97,127,254,57,1,1,25,22,183,461,97,183,277,130,183,25,130,97,128,25,130,264,1,4,25,292,127,1,127,1,461,97,63,1,4,85,117,57,463,461,292,127,767,227,495,461,292,264,233,1,198,164,98,1
4,5,4,4,4,3,2,3,4,3,3,4,3,2,4,5;413,2,93,6,14,50,497,19,45,92,101,297,45,200,413,93,479,166,124,120,127,200,4,92,135,45,391,1048,1055,454,413,1050,130,160,135,130,92,122,317,1,130,127,45,585,127,45,128,45,9,222,5,290,784,10,130,5,18
1,3,2,2,4,4,3,1,3,3,4,3,3;4,4,393,63,191,158,14,5,4,35,285,356,166,14,6,1,191,14,285,17,14,476,5,203,130,6,191,214,662,5,14,27,890,1156,5,824
4,3,1,1,2,2,2,2,3,2,3,2,3,3,3,3,3,5,4,3,3,4,2,5,4,2,3,2,3,5,2;14,81,108,625,116,800,801,116,273,10,1,116,791,112,370,14,169,1,10,282,116,791,67,40,152,116,130,116,67,1000,10,485,282,14,81,112,67,791,242,397,3,155,163,14,81,130,1117,163,14,81,86,67,370,152,14,537,30,81,67,370,152,997,1,163,14,81,537,182,964,3,137,602,166,169,50,169,682,112,282,9,19,39,67,791,370,551,925,67,370
5,4,5,5,5,3,5,5,3,4,4,5,3,5,5,5,5,5,4,5,5,4,3,1,2;257,371,1012,6,1,871,703,19,242,377,170,35,238,106,10,750,946,106,18,174,871,371,19,18,4,342,197,148,1002,360,6,18,377,893,130,946,106,106,6,946,871,67,19,242,976,347,362,106,750,645,503,197,946,645,347,106,136,67,40,788,152,419,518,788,701,666,10,788,249,360,18,377,503,244,106,1062,370,503,949,106,946,14,1104,147,370,376,40,214,507,110,14,81,370,152,273,419,3,155,335,351,72,774,72,67,335
5,3,5,3,3,3,4,5,3,5,4,3,3,3,3,4,5,2,3,3,4,2,3,4;126,72,422,11,5,3,126,503,126,19,5,581,158,19,5,39,2,142,158,2,142,6,494,5,176,158,173,35,126,362,106,35,362,106,130,164,362,106,358,200,229,198,122,14,497,17,176,5,158,5,335,158,130,72,495,191,130,5,158,200,2,130,495,142,130,5,126,641,158,200,182,158,40,130,389,495,516,5,1195,5,383,636,635,5,516
2,1,2,1,1,1,2,5,3,4,3,3,4,2,4,3,3,3,2,3;166,182,139,63,134,63,1,10,51,1,327,580,414,182,1,414,22,1,102,327,111,1,301,111,1,32,414,1,1,580,111,182,60,1,1,14,138,182,414,138,1,1027,253,44,32,580,1,32,1,1014,88,1
1,2,2,3,3,3,4,4,3,3,2,4,3,4,2,4,2,2,2,3,3,4,3,3,2,2,1,2,3,2,1,2,3,2,2,3,3,3,3,3,2,2,3,2,3,2,4,2,2;14,14,130,14,112,14,189,81,14,112,360,130,169,360,14,204,577,30,14,204,226,205,14,112,130,601,14,169,14,612,166,14,81,282,14,346,108,14,624,17,1,715,130,14,472,226,30,14,112,14,282,14,537,14,537,30,588,14,17,14,443,204,282,86,137,253,14,204,282,14,401,14,282,112,14,81,14,112,282,14,112,282,130,282,282,14,386,166,282,204,6,1,14,282,282,14,1,10,130,282,1,55,282,14,204,282,112,30,14,30,588,14,130,14,282,14,130,282,204,282,14,81,130,282,14,282,14,112
3,5,2,4,3,1,3,2,2,4,4,3,2,5,4,4,4,5,3,4,1,3,3,3,4,3,4,4,3,2,3,2,4,4,4,1,1,3,1,3,2,2,2,2,4,3,5,4,2,5,4,5,4,3,5,5,5,4,3,4,4,5,4,5,2,5,3,3,3,4,1,4;166,167,10,4,344,2,181,321,424,112,77,2,414,105,4,66,106,4,4,35,106,10,315,10,1,279,135,77,2,4,63,371,18,10,87,1,10,29,174,10,114,551,1,515,60,28,1,60,604,49,1,428,4,393,9,4,393,63,51,134,63,680,10,4,393,312,134,1,329,1014,1,712,88,1,195,401,797,9,55,1025,8,9,980,130,342,181,2,62,135,2,1056,76,4,2,62,181,62,63,114,1,2,62,2,181,62,139,148,2,181,62,9,55,1044,1,1,9,374,546,250,1,4,342,1,9,114,9,8,9,8,256,1,1137,114,165,1,9,980,130,329,114,1014,1218,1,737,513,851,1,342,344,513,114,256,97,1,14,131,114,1014,114,1014,192,22,1,203,9,256,1035,4,63,312,1,10,761,333,1008,63,342,560,973,134,57,1,325,524,85,1104,86,254,1,1,60,707,428,10,947,1,715,55,88,1,55,32,306,253,1,715,55,304,1,9,55,928,1153,1,9,114,1159,393,560,114,134,7,9,55,9,320,805,63,560,139,9,342,1056,101,9,9,877,97,1
2,1,2,2,4,2,3,2,4,4;203,6,6,203,6,203,6,203,146,19,6,203,6,203,130,6,5,491,130,931,223,6,203,63,967,6
2,4,3,4,3,3,3,4,3,3;304,6,166,147,6,282,130,39,18,715,14,147,851,55,130,1,133,55,131,203,55,6,673,19,39,302,9,80,6,63,10,1
2,1,2,2,2,2,2,2,4,2,4,2,2,4,2,3;5,158,198,14,5,67,70,67,3,200,1,3,273,14,3,25,234,126,197,19,18,25,179,188,21,169,273,169,273,349,3,533,155,229,5,527,19,282
5,3,2,5,3,3,4,4,4,3,4,3,3,3,2,3,5,5,3,4,4,4,2,3,2,2,5,2,4,2,4,3,2,4,2;14,638,3,169,5,14,130,108,14,401,14,137,108,660,602,537,3,248,14,601,684,14,349,638,687,25,126,11,188,14,349,638,5,14,214,701,14,537,3,169,14,537,349,14,599,3,5,39,158,3,491,419,3,491,14,3,169,373,5,14,3,5,260,668,25,188,273,7,14,39,6,638,3,249,491,174,25,35,374,14,108,14,25,169,14,189,14,108,14,3,169,373,5,3,335,14,3,248,260,14,108,14,349,638,5,14,599,5,3,273,195,112,188,335,14,189
3,2,3,1,2,2,2,1,3,2,2,2,2,4,3,2,4,2,1,3,2,3,3,2,3,2,4,2,3;1080,130,155,942,695,67,695,152,273,169,273,397,130,116,130,273,757,273,127,806,127,942,118,130,695,130,1150,942,794,116,757,794,116,118,67,491,1289,67,806,273,942,118,273,116,17,702,806,695,119,116,118,130,695,118,119,116,119,116,130,119,116,351,67,130,370,155,244,351,130,696
3,4,3,3,4,4,5,3,4,2,4,1,1,2,4,4,5,1,2,2,2,2,3,2,2,2,4,4,3,5,1,5,1,3,2,2,5,2,4,2,3,4,2,3,2,3,2,3,4,1,3,4,2,3,5,4,3,4,3;130,22,1,60,130,247,1,60,10,1,14,182,30,513,22,524,1,513,288,524,1,2,99,97,105,1,63,393,134,60,294,130,1,27,1,173,22,88,1,1,1,326,1,1,173,524,57,173,294,524,1,1,14,10,630,282,1,14,204,294,1,680,10,14,1,513,524,1,14,130,294,1,294,1,14,89,88,1,2,513,524,1,130,138,1,14,130,1164,88,1,2,1,130,1164,44,88,1,2,130,134,130,1,130,1,513,99,130,524,1,130,1,14,130,227,1,2,1,173,22,1,513,97,524,1,414,1,32,414,1,63,134,10,501,1,10,1,10,50,1,1,10,50,1043,473,580,722,1,314,130,11,1,130,1,14,130,1,14,130,205,1021,1,173,130,88,1,14,130,1,1,14,130,85,14,1104,108
3,3,3,2,3,2,3,3,4,4,5,2,2,2,2;174,2,368,200,98,446,2,432,164,200,2,200,72,1,200,92,2,72,451,200,57,6,200,368,130,446,2,72,451,475,775,116,117,368,57,200,92,368,57,800,57,368,57
1,2,1,2,1,2,2,3,2,2,1,3,2,1,2,2,3,2,2,1,4,2,2,2,2,2,1,3,1,3,1,1,1,2,1,3,1,3,2,4,3,2,4,1,4,3,2,2,4,3,2,4,4,3,3,4,3,2,4,3,2,5,2,4,1,4,4,4,5,5,3,3,3,3,2,5,3,5,4,5,4,2,4;2,14,35,1,4,2,155,5,158,10,295,715,1,18,9,6,14,169,1,362,106,6,130,18,18,83,273,14,1,215,25,1,14,10,513,1,1,14,35,537,1,14,283,14,1,14,35,10,273,14,1,4,1,14,386,1,72,169,5,1,5,9,517,1,14,680,88,1,14,998,130,1,810,1,121,256,111,1,7,266,6,86,1,1,14,86,85,1,1,14,205,30,9,55,6,14,1,14,1,4,1019,161,571,214,48,934,4,359,1,810,86,85,204,146,165,1,14,1021,359,13,272,1,14,228,227,1,13,86,1,14,81,14,120,205,1,1,105,85,1,85,1,14,120,86,85,1090,1,14,146,111,1,1,14,225,111,85,9,4,101,359,9,4,101,359,20,1,146,306,85,7,9,898,5,8,1,100,30,375,315,70,14,108,1,214,164,196,214,164,14,42,226,281,1,67,242,774,9,285,74,5,1,9,74,33,1,9,74,352,898,5,14,152,1117,1263,19,1,634,14,146,1
1,2,2,3,1,5,1,1,4,3;244,4,356,4,72,4,726,72,356,356,336,976,675,106,106,356,1209,356,750,106,1155,976,106
3,1,2,1,1,2,1,1,2,1,3,3,4,5,4,2,3,3,3,5,4,2,3,2,5,3,4,4,5,5,3,5,4,5,5,5,4,4,5,5,4,4,3,4,3,1,4,5,4,5,5,3;14,240,282,1,319,1,1,1,14,282,14,14,174,14,14,174,81,3,9,14,225,9,14,226,225,9,14,81,226,225,14,81,225,108,14,225,14,81,225,14,81,225,7,9,8,7,9,226,281,8,9,226,225,281,7,9,81,466,155,226,225,762,14,81,226,225,14,225,108,14,81,225,108,226,225,108,324,14,226,225,108,1246,14,81,226,225,108,14,226,225,14,81,226,225,324,14,81,225,324,14,81,226,225,324,762,14,81,225,108,14,81,226,225,108,14,226,225,108,14,226,225,115,7,9,168,852,5,14,81,226,225,324,7,9,42,8,14,226,225,656,14,225,1241,14,81,545,225,14,226,225,195,14,226,225,324,14,81,225,108,324,14,226,225,324,14,226,225,324,282,14,81,226,225,108,14,226,225
4,3,3,5,5,3,5,4,4,5;9,232,230,231,10,17,52,156,77,2,148,10,77,2,280,416,494,305,361,45,200,460,57,208,4,342,2,130,156,77,2,280,156,77,2,280,200,77,2,417,93
1,3,3,1,3,2,2,4,4,3,4,4,3;443,14,455,666,14,130,108,130,14,108,324,211,1,14,108,14,81,108,324,14,130,108,205,14,108,30,208,25,3,137,14,108,182,30,14,205,30
2,2,3,3,2,1,2,4,3,4,3,3,3,2,2,2,1,2,3,3,3,3,2,5,3,4,4,3;68,355,67,242,67,355,242,438,720,106,438,106,242,67,242,130,107,175,106,438,130,106,67,303,242,18,67,130,242,377,347,106,68,355,696,67,242,67,242,67,39,242,67,242,67,72,106,67,130,242,67,533,242,67,645,242,67,303,749,3,155,56,801,382,67,303,72,164,303,242,68,172,80,373,229,399,303
2,1,2,1,1,3,2,2,2,1,2,1,1,1,1,2,3,2,4,1,1,2,2,2,2,2,3,3,3,3,2,1,1,1,2,4,3,2,4,2,3,3,3,4,3,5,2,5,3,2,3,2,3,1,1,3,1,3,4,4,5,2,1,3,3;25,2,14,203,6,127,86,2,533,197,112,138,7,1,173,10,203,126,20,1,1,14,56,20,85,14,25,282,165,1,14,112,108,1,166,147,44,1,166,165,337,127,14,111,166,1,2,131,1,1,2,134,1,2,134,513,280,1,1,20,6,1,1,166,1,166,120,165,1,120,359,1,359,1,14,226,359,1,14,226,83,120,1,14,83,1,14,120,1,14,120,89,1,14,226,108,14,120,226,359,1,14,226,14,316,204,226,108,9,130,225,14,1,173,245,1,14,324,14,89,226,182,1,120,226,88,1,14,182,1,294,169,49,1,173,583,797,1,132,14,173,194,1,14,1,166,2,895,134,14,111,1
3,1,3,2,3,2,4,2,3,5,5,5,4,5,4,5,5,4,4,5,4,5,5,4,4,4,4,3,3,1,4,2,2,4,3,3,2,3,4,2,2,2,3,4;3,370,1187,788,116,507,370,582,152,582,67,152,67,152,582,67,152,303,370,152,582,370,152,3,370,244,152,303,9,582,370,244,152,9,582,67,370,152,582,130,370,152,582,116,791,370,152,116,67,370,152,116,67,370,152,303,116,67,370,152,303,582,67,370,152,116,791,370,152,582,67,370,244,152,67,370,152,303,116,533,155,370,152,67,130,370,152,303,582,116,370,152,582,67,791,152,116,67,370,152,116,67,370,152,116,67,152,116,3,130,25,67,370,152,303,116,67,116,130,14,25,130,370,116,67,3,116,3,130,582,152,582,370,152,116,67,370,303,116,884,116,491,116,884,25,3,466,116,67,370,152
1,1,2,2,2,3,4,4,4,3,3,2,2,2,4,2;14,14,4,133,55,6,4,63,55,928,1,9,980,381,304,55,980,928,130,9,55,980,6,980,928,130,55,980,928,63,51,4,342,680,10,4,63,130,134,55,6
1,1,2,1,2,3,2,4,2,2,1,1,1,2,1,4,2,2,1,2,2,2,2,2,3,3,3,2,3,3,2,2,2,5,1,3,3,1,2,2,1,2,1,2,3,3,2,3,3,4,5,2,3,3,2,2,1,2,3,2,1,5,5,2,4,2,2,2,2,3,2,3,3,3,1;3,19,260,713,234,14,5,35,316,126,273,260,174,234,155,188,14,3,3,602,164,234,234,35,126,593,384,507,110,39,35,110,260,335,234,260,283,3,214,164,260,3,260,773,507,484,573,507,191,507,110,14,191,189,189,81,574,1036,291,470,35,189,773,481,130,158,602,260,130,207,164,196,158,1072,382,155,18,164,543,260,57,110,260,130,260,260,130,260,40,167,169,1175,533,164,69,852,130,266,773,588,14,401,286,1207,110,200,69,1211,169,126,130,5,1084,741,35,260,35,34,130,130,137,283,773,501,852,5,189,130,84,346,418,401,25,316,429,418,3,352,5,335,418,352,5,106,335,130,335,1300,599,1260,941,35,214,1116,244,1336,212,260,668,1061,458,273,67,507,418,352,335,418,352,335,1061,458,273,214
2,2,1,2,3,2,3,1,4,3,3,2,5,2,5,2,1,4;164,57,100,1,9,374,250,374,5,158,19,39,295,5,284,164,529,35,155,491,789,14,5,5,870,158,295,5,9,163,191,285,19,10,18,14,745,39,52,18,14,537,14,382,445,5,1038
2,3,3,2,2,2,2,2,2,2,2,2,4,2,3,2,3,4,4,1;244,106,470,362,106,470,362,106,470,106,251,106,470,106,251,106,130,106,377,106,377,106,377,106,377,106,377,35,130,106,470,106,470,377,106,72,106,35,106,675,470,35,106,675,470,35,106,675,14
2,2,2,2,2,2,1,1,3,1,4,1,3,2,2,4,3,2,3,2,2,4,3,4;457,127,346,130,7,218,25,126,475,1,432,57,133,133,7,97,1,7,7,9,98,130,8,551,558,57,457,57,2,57,7,308,130,57,332,585,127,9,6,97,57,1,97,57,724,57,130,325,97,57,551,97,57,585,873,458,57
1,1,1,1,3,1,2,3,1,3,1,3,2,1,1;14,19,67,273,14,81,273,788,573,273,258,260,273,152,533,152,273,273,419,81,273,14,573,533,273
3,1,5,2,5,4,5,3,4,5,4;767,922,389,130,648,1108,1107,1156,158,130,164,689,1248,868,19,682,1248,19,39,82,689,673,920,19,746,467,501,543,501,207,1038,235,689,682,130,19,613,252,501,969,196
2,3,3,3,4,3,3,2,3,3,3,3,2,3,3,4,5;1,20,32,22,1,10,32,1,604,1085,1,181,123,1085,1,294,27,1,86,1085,1,1085,1,1,1085,30,540,29,1,703,604,1,1085,105,1,1085,1,326,473,1,14,205,1021,4,342,77,815,10,909,1030,1021,1
3,4,3,2,3,2,1,1,3,3;14,205,30,14,205,108,30,14,205,30,14,108,14,108,1,14,30,30,14,14,204,30,14,205,108
